SeqId	Reference
20518-11	313.6
20519-7	210.1
2052-1	90.3
20520-14	210.8
20521-83	387.9
20522-2	243.6
20524-38	651.8
20525-200	3332.4
20526-3	1135.8
20527-47	922.7
20528-23	1257.3
20529-7	238.5
2053-2	126.2
20530-2	989.9
20531-5	347.9
20533-39	17480.2
20534-6	1180.2
20535-68	1351.7
20536-11	1914.1
20538-71	398.4
20539-4	2720.9
2054-3	27.2
20540-65	2157.7
20541-73	341.7
20542-47	1733.6
20543-19	271.8
20544-103	164.5
20545-17	745.1
20546-71	1998.1
20547-5	146.2
20549-1	806.1
2055-4	109.8
20550-38	6813.0
20553-2	190.4
20557-19	122.9
20558-4	474.3
2056-5	123.5
20561-15	1619.6
20562-78	597.2
20563-48	109.0
20564-53	547.9
20568-3	428.4
2057-6	87.1
20570-18	1214.2
20572-6	778.2
20574-8	858.0
20575-82	353.9
20576-71	4387.1
20577-5	4805.0
20578-10	944.5
20579-50	557.0
2058-7	127.1
20581-42	661.0
20584-4	1192.3
20585-5	2667.8
20585-9	47.6
20586-18	2011.0
20589-5	295.3
20590-13	1612.6
20591-48	1593.3
20592-8	1212.7
20593-10	1605.0
2060-9	157.2
2061-10	263.8
20912-10	985.8
20913-27	7088.1
20915-68	1146.0
20918-28	766.1
20921-1	879.9
20922-4	119.5
20923-10	4987.5
20924-85	1126.6
20926-31	661.4
20927-43	327.2
20928-39	390.9
20929-4	938.6
20931-156	2262.6
20932-10	1261.0
20934-13	347.0
20935-4	5476.0
20936-8	424.9
20937-43	441.0
20939-113	933.0
20941-7	2211.5
20942-4	1372.0
20943-14	10329.3
20946-41	363.6
20947-50	2956.8
20948-16	727.2
20950-159	12918.7
20952-15	6738.1
20953-34	4153.8
20954-27	318.1
20955-20	1439.9
20956-13	869.8
20957-57	441.2
20958-13	2305.8
20959-12	407.6
20960-47	3531.9
20964-13	486.5
20965-18	2425.3
20966-7	371.4
20967-137	1674.9
20968-22	1096.8
20969-114	303.6
20970-14	3888.5
20971-1	702.2
20972-37	4382.2
20975-2	140.4
20976-19	3383.2
20977-2	351.0
20979-86	549.2
20982-29	569.5
20984-142	628.7
20986-58	560.7
20987-21	558.3
20988-63	1335.5
20990-48	185.1
20991-2	1907.4
20993-13	278.3
20994-37	2968.6
20995-47	1569.5
20996-107	799.0
20998-19	1861.5
20999-12	2566.6
21000-40	378.2
21001-393	1269.8
21002-1	3849.9
21008-113	1162.2
21009-28	500.5
21104-37	3493.2
21105-23	774.4
21106-206	432.1
21107-5	4077.9
21108-5	1823.9
21109-1	7614.8
21110-5	1069.5
21111-49	975.6
21112-6	10844.0
21113-3	386.8
21114-18	460.2
21115-48	12704.9
21116-13	268.4
21117-18	167.3
21118-48	1208.2
21119-1	498.8
21120-3	717.0
21121-31	111.1
21122-3	1097.7
21123-1	2166.2
21124-17	904.4
21126-27	2734.3
21128-2	1668.0
21129-95	2532.6
21130-82	5165.3
21131-109	2593.0
21132-9	566.8
21133-33	1656.5
21134-9	472.8
21135-16	1064.3
21136-1	1492.9
21138-2	259.2
21140-19	525.5
21141-9	588.7
21143-10	487.1
21144-160	719.8
21146-187	199.5
21147-9	1594.5
21149-27	1931.0
21152-25	1065.8
21153-5	5992.2
21154-8	2092.6
21156-5	727.5
21157-6	1302.5
21160-4	2906.2
21161-16	277.6
21162-30	9458.7
21163-21	1716.7
21164-83	283.2
21166-1	5264.1
21167-33	444.5
21172-11	2031.2
21173-25	364.9
21178-8	1697.0
21180-16	403.1
21181-10	1070.8
21182-8	640.4
21183-1	228.8
21184-1	198.4
21188-38	3316.4
21189-9	2158.1
21190-4	1347.5
21191-24	402.5
21193-1	262.4
21194-39	6403.5
21196-29	523.2
21203-14	438.6
21204-70	485.6
21206-218	961.8
21207-1	1044.2
21208-163	680.3
21210-33	534.5
21217-20	848.0
21219-7	467.6
21220-11	2011.8
21221-67	3169.8
21227-18	2416.4
21229-5	1911.2
21231-3	385.4
21232-39	1604.3
21234-7	3827.9
21235-11	2398.2
21236-12	3913.0
21237-24	6108.0
21238-40	4666.1
21239-31	712.1
21240-6	1400.8
21241-1	993.0
21244-57	2004.8
21247-16	377.5
21249-115	3264.2
21255-2	757.5
21260-74	524.1
21269-198	265.4
21271-53	573.1
21272-100	212.8
21276-11	1646.5
21280-13	1141.0
21281-13	5305.4
21282-21	179.1
21286-29	961.8
21289-36	502.8
21290-66	1105.2
21306-7	908.1
21308-44	1375.2
21310-37	1446.1
21311-22	177.9
21314-11	479.9
21317-25	653.0
21319-196	125.6
21321-2	474.0
21322-60	465.5
21323-2	11990.5
21326-28	1357.0
21327-12	206.1
21328-2	382.9
21329-66	1513.2
21330-13	2177.1
21331-19	618.9
21338-44	258.9
21339-19	515.2
21340-38	415.1
21341-19	1539.5
21342-25	696.6
21343-3	340.9
21344-31	310.3
21345-93	2924.1
21346-71	375.5
21348-22	295.2
21349-2	792.4
21350-29	336.4
21351-8	2494.7
21354-92	234.7
21355-4	1378.8
21356-6	487.0
21357-12	749.0
21359-17	206.4
21360-27	734.0
21361-8	222.9
21365-5	251.9
21366-7	751.7
21367-63	542.5
21368-46	508.3
21369-15	17695.8
21370-45	1119.3
21371-12	346.1
21373-8	2754.7
21375-34	1173.5
21378-7	762.5
21379-30	1938.0
21380-77	506.2
21381-73	743.2
21382-70	1471.0
21383-37	14916.5
21384-2	7371.9
21385-5	360.1
21387-64	4504.4
21389-32	2113.2
21390-68	452.0
21391-17	1269.7
21392-15	603.8
21393-62	4577.0
21395-23	1627.8
21397-21	1794.7
21403-39	649.9
21406-25	15728.8
21415-212	478.7
21426-88	926.1
21429-50	1027.1
21430-4	1979.8
21433-3	10912.6
21435-143	1059.5
21436-56	448.9
21437-77	11617.3
21438-45	2807.9
21439-37	2193.7
21440-9	616.8
21441-20	2121.1
21444-40	497.3
21445-40	13524.4
21450-333	525.9
21452-3	5802.9
21457-141	984.1
21464-2	422.1
21475-137	2637.2
21476-43	150.2
21477-105	1157.3
21478-20	6672.2
21480-2	605.2
21483-155	22474.6
21487-20	773.2
21491-7	32818.4
21492-19	1375.0
21495-134	3306.7
21497-32	15844.8
21498-3	2345.6
21499-17	1068.1
21501-30	1475.2
21503-12	241.4
21504-41	5558.0
21507-48	718.2
21508-7	4712.5
21509-29	852.5
21510-24	437.8
21512-6	773.4
21513-1	383.5
21514-1	1462.2
21515-61	578.4
21521-17	1515.2
21523-71	298.7
21524-14	1729.2
21526-88	1151.8
21528-12	800.1
21529-6	1434.4
21533-51	845.0
21535-5	2445.8
21536-65	2054.8
21537-33	3008.7
21539-139	1660.0
21540-73	19277.7
21544-4	900.6
21545-51	784.7
21546-20	1234.8
21547-6	4100.8
21548-20	1260.3
21549-144	1333.2
21552-9	8607.1
21555-17	2166.4
21562-3	1440.0
21563-3	17761.0
21567-214	932.0
21569-49	2846.9
21572-91	237.1
21574-106	398.5
21577-35	2126.9
21579-35	217.6
21581-87	5541.0
21583-14	3137.7
21588-4	529.6
21589-80	402.7
21590-9	1427.0
21592-8	557.0
21595-8	5799.7
21599-6	250.4
21600-10	1935.5
21604-2	688.5
21614-2	785.1
21624-64	528.2
21628-6	531.0
21636-63	574.5
21638-5	278.3
21643-8	1181.4
21645-6	436.6
21647-9	340.7
21649-12	3887.5
21651-9	7712.8
21653-205	1979.9
21655-18	1747.7
21658-15	1553.9
21660-4	3239.1
21661-82	58897.3
21662-121	333.4
21663-149	3216.2
21664-6	323.1
21667-57	384.2
21670-52	841.9
21674-132	413.5
21676-17	3180.9
21679-16	2111.6
21681-10	619.3
21685-29	7970.4
21687-3	655.8
21688-50	1918.8
21690-31	5514.0
21691-27	520.5
21692-12	568.2
21693-14	2039.8
21696-80	1889.6
21697-57	3458.7
21698-11	1768.2
21703-31	952.2
21704-8	619.8
21705-33	1065.1
21706-29	1996.2
21707-15	832.1
21708-149	13933.5
2171-12	83352.4
21710-16	206.6
21711-86	632.0
21713-11	5710.2
21715-40	247.1
21716-29	307.0
21717-44	899.3
21718-150	191.1
21720-13	1032.9
21721-6	892.5
21722-21	1483.5
21724-22	2151.6
21726-73	594.6
21727-15	1381.8
21728-4	300.6
21730-56	449.4
21732-78	310.9
21733-11	179.3
21734-36	421.5
21736-60	1907.2
21737-20	1827.2
21739-7	574.7
21740-26	196.8
21742-43	307.5
21743-1	3152.4
21746-13	956.6
21747-114	6060.1
21747-8	1550.2
21748-36	569.6
21750-25	200.6
21751-6	1322.9
21752-10	414.8
21754-5	587.9
21755-27	563.5
21756-5	7331.6
21757-49	589.5
21758-65	279.9
21759-23	272.4
21760-22	6491.5
21761-213	402.5
21762-32	455.7
21763-46	997.5
21764-99	480.6
21765-10	884.9
21766-50	11200.8
21767-129	2566.0
21768-9	5023.1
21769-10	720.0
21770-18	480.0
21771-47	963.9
2178-55	10042.1
21780-15	556.0
21781-9	630.8
21786-25	2956.2
21793-4	3324.3
21796-43	3287.1
21797-4	13607.7
21799-15	3476.1
21802-53	8621.0
21804-15	2411.7
21810-50	1195.0
21811-20	1028.0
21813-171	1471.4
21814-13	1056.8
21815-7	4893.6
21817-5	19177.0
21819-9	738.9
2182-54	67769.0
21821-9	1191.2
21823-5	4001.6
21827-7	6034.6
21828-6	2543.1
21829-8	7034.4
21832-31	1125.5
21833-6	3102.8
21834-8	1212.9
21836-9	900.8
21837-3	355.5
21839-3	894.4
21848-18	9401.8
21849-2	3732.2
21853-3	1442.7
21856-59	1303.2
21857-26	14577.1
21858-25	708.4
21861-8	8064.1
21862-145	14157.0
21863-11	14955.5
21864-20	9708.0
21875-31	1572.2
21876-266	1073.4
21883-17	11742.9
21885-196	2810.3
21887-2	1525.6
21889-2	613.9
21891-31	11302.1
21895-36	1135.2
21897-4	922.8
21899-36	1469.9
2190-55	3675.7
21901-14	618.6
21903-6	224.9
21905-10	280.2
21909-10	399.8
21909-2	976.2
21911-17	621.8
21913-5	1050.4
21915-2	448.8
21916-82	1399.1
2192-63	480.8
21923-24	1674.1
21925-15	1116.4
21926-24	15930.0
21929-53	1382.6
21931-16	474.1
21931-27	279.5
21933-7	49785.1
21935-16	580.9
21939-6	4818.1
2194-91	22227.6
21940-12	1409.3
21942-14	353.5
21943-170	730.5
21945-4	3607.8
21946-79	422.7
21949-4	988.0
21951-32	987.8
21955-36	4980.0
21957-12	1343.2
21958-4	2762.6
21961-14	511.1
21963-48	16985.2
21967-20	4589.9
21969-5	311.9
21971-47	2384.2
21975-22	1059.3
21976-4	404.1
21979-12	897.1
21979-8	557.2
21981-2	382.2
21985-61	1996.6
21987-76	2307.8
21989-12	2712.1
21991-79	2840.9
21995-20	751.1
21996-28	3499.1
21999-61	652.1
22001-23	1191.8
22003-4	2377.8
22005-8	1043.2
22007-1	1405.1
22009-1	780.5
2201-17	17697.8
22010-36	1467.2
22013-6	1095.8
22015-2	1101.3
22019-21	1538.8
22023-3	504.2
22027-13	1038.6
22033-32	8465.3
22033-7	303.8
22034-61	1424.1
22037-47	16850.7
22041-26	9965.8
22043-174	2439.7
22045-8	1389.1
22047-46	1682.2
22049-24	84623.4
22050-19	1193.2
22055-31	3436.4
22057-9	544.2
22059-56	1454.3
22063-20	1388.3
22065-32	1224.3
22068-5	3387.3
22070-5	1517.2
22071-38	896.0
22073-47	586.5
22074-35	403.0
22075-16	245.7
22076-34	242.4
22077-46	1415.2
22078-4	1125.2
22080-22	3748.9
22082-25	705.7
22083-60	553.5
22085-86	386.8
22086-2	275.9
22088-3	1813.5
22089-13	1583.2
22091-14	676.8
22092-43	1565.5
22094-15	568.8
22095-29	189.4
22098-10	1114.7
22099-1	452.8
22103-25	654.8
22104-39	213.6
2211-9	5655.8
22112-30	844.1
22113-2	1761.4
22114-4	1549.1
22115-2	419.8
22116-9	182.9
22118-7	833.0
22119-18	1405.9
2212-69	3540.6
22120-4	927.2
22121-43	243.1
22123-15	366.8
22124-94	4361.4
22125-9	250.8
22128-8	508.3
22129-55	317.5
22134-1	376.2
22136-9	233.1
22137-3	336.6
22140-6	912.2
22141-59	839.0
22142-4	1518.3
22143-6	281.6
22144-65	927.5
22146-20	307.6
22147-19	446.0
22148-135	1519.2
22149-2	476.6
22150-2	378.9
22151-48	117.0
22152-162	1666.8
22154-37	45558.5
22155-44	3520.2
2229-54	2553.9
22363-31	129.1
22365-52	204.2
22367-17	388.4
22369-12	986.0
22371-46	3009.8
22374-56	233.9
22375-15	370.2
22376-95	131.2
22377-27	435.9
22378-2	480.4
22381-1	9553.0
22383-21	201.8
22385-2	11357.1
22386-11	275.9
22387-26	505.8
22391-34	557.7
22392-5	416.6
22393-130	202.8
22394-8	312.9
22395-7	240.2
22397-2	153.1
22398-5	884.5
22401-26	154.0
22402-12	3191.8
22403-13	1317.8
22404-4	362.6
22405-61	318.1
22414-127	597.4
22417-10	217.9
22421-79	217.6
22429-13	573.3
22430-15	451.2
22431-164	488.0
22432-83	773.7
22445-2	186.4
22465-43	3079.2
22466-27	3684.7
22467-94	749.9
22468-54	35265.9
22469-103	521.7
2247-20	188.3
22472-4	2691.4
22474-28	3554.9
22476-115	509.9
22479-64	1629.9
22481-15	570.6
22482-87	846.8
22483-109	847.7
22484-17	2902.2
22485-1	593.5
22486-58	1059.5
22488-17	2429.1
2249-25	265.2
22490-16	247.7
22491-10	1684.6
22492-108	903.3
22496-21	2240.3
22499-15	609.5
22500-9	930.2
22503-24	339.2
22504-3	283.4
22505-24	174.3
22506-25	313.3
22508-2	410.5
22509-9	3116.2
22510-6	357.8
22511-28	318.6
22512-18	604.9
22514-12	995.9
22516-30	963.5
22517-106	673.4
22518-54	2870.9
22521-13	164.8
22523-4	216.6
22525-9	169.3
22526-81	1272.5
22527-4	8358.8
22528-1	2655.6
22529-31	446.7
22530-111	276.6
22531-44	665.9
22532-59	2000.5
22533-95	1151.0
22534-14	2502.8
22536-1	224.3
22537-5	1456.2
22540-129	492.0
22541-46	382.5
22544-10	5162.1
22545-20	743.0
22547-17	1107.8
22548-18	2538.6
22549-73	4826.0
22553-4	275.4
22554-101	350.4
22557-68	529.5
22560-1	12338.0
22561-3	230.1
22563-4	516.2
22564-5	6075.9
22566-53	1566.9
22568-7	464.1
22569-55	284.6
22572-19	10077.5
22576-1	2160.1
22576-2	3137.9
22577-24	4851.6
22578-17	4875.6
22579-93	410.8
22580-29	416.5
22583-47	1040.2
22584-2	552.5
22585-5	5523.9
22586-24	896.5
22587-37	5705.1
22588-35	304.1
22589-3	2577.8
22590-68	622.6
22591-4	2162.9
2273-34	502.6
22770-22	3912.4
22771-6	1062.2
22772-125	1539.3
22773-69	1563.8
22774-20	1590.7
22776-40	308.6
22777-46	1618.5
22779-75	450.1
2278-61	37626.0
22782-80	1871.3
22783-40	2401.6
22784-4	335.4
22786-57	1903.9
22787-39	313.8
22788-10	1693.0
22792-21	1056.0
22793-110	811.8
22795-17	1405.2
22796-17	3357.8
22797-20	1890.9
22798-111	2787.6
22799-17	700.6
22800-24	1093.0
22801-83	290.7
22802-13	476.4
22805-18	1054.5
22806-1	1635.6
22808-59	2743.0
22809-32	826.3
22810-41	226.2
22811-5	1737.4
22812-4	3741.9
22813-5	2621.8
22814-1	358.0
22815-4	2679.2
22816-4	618.5
22817-126	1244.2
22818-4	1895.5
22821-50	4175.0
22824-53	15774.7
22826-2	1444.5
22831-11	755.5
22832-9	1258.8
22833-74	6800.6
22834-21	698.7
22838-39	770.4
22839-23	713.3
22841-16	1535.2
22842-85	665.7
22844-4	455.4
22845-3	783.3
22847-18	4383.2
22857-5	1283.5
22858-3	54325.4
22862-44	1526.9
2288-7	86.8
22946-55	631.5
22948-13	256.0
22950-6	786.1
22952-28	440.5
22953-85	650.1
22954-10	3978.3
22955-28	414.3
22958-6	2326.2
22959-32	539.1
22960-8	8002.8
22961-7	3044.4
22963-3	591.2
22966-20	7272.9
22967-15	465.0
22968-9	897.4
22969-12	233.7
22970-8	1147.5
22972-26	19034.4
22973-8	6606.9
22974-25	5072.6
22977-18	476.0
22978-13	1732.5
22980-37	253.8
22981-3	915.7
22984-10	31965.7
22985-160	40811.1
22987-69	497.2
22989-24	1083.6
22990-20	2051.4
22991-9	2228.4
22992-6	510.5
22993-9	1660.2
23000-22	206.6
23002-27	426.2
23006-19	525.5
23007-8	4340.9
23008-4	876.7
23016-24	616.3
23017-17	1086.8
23018-4	9745.7
23020-18	843.1
23022-5	1235.8
23023-21	462.2
23024-25	939.5
23028-49	537.0
23029-3	1292.2
23030-4	25581.1
23031-6	604.9
23034-13	440.3
23037-37	517.6
23038-63	4492.4
23039-56	305.5
2305-52	1644.4
2312-13	122.3
23148-100	1543.7
23152-49	220.9
23153-14	974.8
23156-146	646.2
23161-3	795.9
23162-36	1935.2
23164-8	186.3
23173-3	4634.0
23176-17	4513.4
23178-95	831.8
23181-2	418.2
23183-6	630.8
23187-9	848.9
23200-25	2168.1
23202-78	153.4
23203-3	1711.9
23210-4	1361.8
23212-8	1010.9
23213-21	1034.2
23224-11	392.5
23225-26	635.6
23226-42	1440.0
23228-2	660.2
23241-27	1155.3
23242-2	518.4
23243-120	4030.4
23245-5	2631.4
23246-67	548.8
23248-1	123.2
23250-3	268.0
23252-4	774.5
23253-5	671.6
23254-31	168.6
23255-7	352.8
23256-21	291.1
23257-14	1159.8
23258-56	1181.0
23259-23	1620.0
23261-27	690.1
23262-11	219.3
23263-9	879.7
23264-42	1290.1
23265-15	33768.4
23266-62	965.0
23267-5	276.7
23268-15	510.9
23269-40	2271.2
23270-14	222.8
23271-20	1080.3
23272-8	1550.5
23273-42	400.4
23274-27	673.3
23275-9	3636.4
23276-14	186.6
23278-13	2384.3
23280-9	569.9
23281-29	1920.8
23282-19	323.9
23283-9	1074.5
23284-5	1498.7
23285-51	561.7
23286-2	787.1
23287-109	1375.5
23288-28	239.5
23289-25	220.7
23290-3	3316.4
23291-18	935.3
23292-1	286.6
23293-15	6428.2
23294-19	720.0
23296-29	1191.7
23298-148	1237.9
23299-52	213.3
2330-2	1420.1
23300-3	3202.9
23301-2	209.9
23302-19	2011.0
23303-131	555.0
23304-1	1697.2
23305-38	3725.7
23306-37	1333.8
23307-7	2238.8
23308-31	407.1
23309-11	554.5
23310-51	2239.1
23311-19	913.2
23312-16	754.2
23314-46	258.7
23315-30	756.5
23317-10	3331.6
23318-60	2021.8
23319-6	1047.9
23320-11	1215.7
23321-42	199.3
23322-2	18824.8
23323-25	556.0
23324-6	806.4
23325-18	1696.5
23326-10	4806.9
23327-1	323.1
23329-52	6369.9
2333-72	933.9
23330-12	529.2
23334-21	361.1
23335-31	89.1
23336-2	664.4
23337-54	1087.9
23339-46	302.4
23340-37	758.9
23341-16	821.5
23342-4	387.0
23343-6	1633.9
23345-2	1270.9
23349-5	1193.0
23350-66	337.4
23351-59	2318.6
23352-9	179.8
23354-12	2741.2
23356-32	216.8
23358-42	1285.3
23359-25	5284.5
23361-20	842.9
23362-26	418.1
23363-41	3050.7
23364-3	946.3
23365-7	817.5
23366-15	726.8
23367-8	352.1
23369-17	2263.8
23370-39	528.7
23371-5	31836.9
23372-112	2018.0
23373-77	946.5
23374-42	740.0
23375-4	114.7
23376-56	4268.5
23378-29	93.4
23379-60	156.3
23380-16	1104.9
23381-8	542.8
23382-30	273.7
23384-19	213.2
23385-18	1633.0
23386-38	1411.2
23387-18	21888.5
23389-28	435.9
23390-6	2745.0
23391-20	1822.6
23392-41	439.8
23393-56	863.9
23394-125	401.5
23395-5	289.2
23396-21	7452.8
23398-1	743.8
23399-35	567.7
23401-3	920.2
23402-147	1927.0
23403-64	670.9
23404-16	949.0
23405-33	291.6
23406-3	1226.4
23407-9	443.6
23408-1	370.2
23409-83	740.4
23410-46	2791.1
23411-108	1661.7
23413-38	1161.2
23414-12	1932.8
23416-47	8194.6
23418-66	1371.6
23422-47	498.3
23424-4	620.5
23425-19	369.9
23426-1	16598.2
23518-7	316.4
23519-91	710.8
23520-60	1635.0
23521-29	3031.7
23522-1	3460.6
23523-14	1916.2
23524-2	2071.3
23525-27	1234.9
23526-25	667.5
23528-199	485.4
23529-11	314.2
23530-3	190.4
23531-79	384.1
23534-27	329.7
23535-3	4466.5
23536-14	203.4
23537-4	1860.8
23540-3	1653.8
23541-61	942.5
23542-8	7774.8
23543-92	1272.4
23544-10	2330.1
23545-6	3553.7
23546-9	462.5
23547-21	1379.6
23550-10	1007.8
23551-15	654.3
23553-1	377.0
23554-2	3271.1
23555-11	293.1
23556-4	567.7
23557-110	568.0
23558-33	2654.8
23559-10	6183.2
23560-154	4490.5
23561-4	692.3
23564-83	390.4
23566-6	4329.6
23567-37	1485.9
23568-41	725.2
23569-53	3263.2
23570-87	473.3
23571-93	2427.4
23572-186	187.2
23575-58	1810.8
23576-46	1183.3
23578-6	1209.9
23579-3	1022.8
2358-19	4248.0
23580-2	307.8
23581-131	1052.3
23584-2	646.7
23586-32	607.2
23588-9	4658.8
23589-21	652.0
2359-65	65.2
23591-9	3158.2
23593-14	1219.8
23594-2	399.1
23595-6	935.0
23596-17	489.1
23597-11	3262.2
23601-43	2471.5
23602-35	395.5
23605-3	733.2
23606-18	399.8
23607-1	237.2
23611-16	469.9
23615-4	3125.9
23616-4	111.8
23617-15	870.0
23618-23	234.1
23619-235	160.1
23620-16	1051.5
23621-326	4163.8
23622-128	3656.9
23623-48	387.0
23624-34	1654.3
23625-44	926.4
23627-3	414.0
23629-4	458.8
23631-1	7731.5
23632-22	2150.9
23637-55	319.6
23638-3	755.0
23639-93	298.8
23640-10	5841.9
23643-22	2458.8
23644-19	20812.3
23645-49	588.9
23646-5	1128.3
23648-36	1142.1
23649-6	369.9
23650-2	322.6
23652-15	170.6
23654-6	786.6
23656-9	1215.5
23657-102	345.4
23658-1	411.9
23659-2	13014.1
23660-112	1610.1
23661-61	196.9
23662-10	420.5
23663-28	865.8
23664-17	452.5
23665-35	1960.2
23666-35	2040.0
23668-281	1685.3
23669-20	1021.0
23670-11	276.0
23671-11	426.0
23672-10	1662.2
23673-9	799.1
23675-16	3367.4
23677-30	4076.2
23678-132	217.8
23679-43	419.6
23680-1	885.0
23682-79	2410.5
23683-79	160.0
23685-132	718.1
23686-44	1047.0
23687-27	650.1
23689-52	632.8
23690-228	3022.1
23691-2	1757.8
23692-19	696.3
23693-4	1514.4
23694-3	2991.3
23695-1	356.1
23696-256	2385.6
23699-61	286.1
23700-42	645.2
23702-98	820.9
23703-8	26161.0
23704-11	598.0
23705-42	9097.9
23706-13	868.8
23767-1	3530.7
23771-17	534.6
23783-22	1203.2
2381-52	35096.6
23903-3	2552.6
23915-18	21645.1
23923-26	2086.4
23929-159	328.1
23949-12	222.7
23967-8	3602.5
23981-172	377.3
24011-27	1163.5
24013-6	646.6
24023-35	3021.8
24027-32	428.8
24050-26	2665.9
24055-44	1588.3
24111-10	1022.7
24179-48	695.3
2418-55	7179.1
24201-86	1444.5
2421-7	901.1
24211-25	682.1
24215-8	1042.9
24216-30	696.8
24217-2	426.6
24221-3	866.9
24222-10	968.3
24223-5	1210.5
24226-30	13711.9
24235-2	22239.6
24236-46	817.5
24237-115	662.2
24244-81	2126.9
24245-2	619.5
24247-13	1137.4
24251-44	747.0
24252-85	551.5
24253-5	1501.5
24255-38	2627.7
24256-7	890.8
24259-24	553.9
24260-4	2734.9
24261-202	548.8
24263-6	500.5
24265-6	371.1
24266-2	647.8
24267-24	687.3
24268-21	958.1
24271-9	1323.2
24273-43	181.8
24276-171	301.2
24277-22	573.2
24278-4	1157.9
24279-30	1002.5
24286-48	696.5
24289-1	1082.1
2429-27	5854.5
24290-5	741.0
24293-39	11537.2
24294-13	382.6
24299-1	1816.1
2430-52	40329.1
24304-3	502.2
24307-22	3331.5
24309-14	139.3
2431-17	986.4
24314-9	656.0
24316-10	565.0
24318-13	3020.4
24319-19	487.1
24320-3	455.1
24321-67	509.4
24322-1	836.0
24323-43	1114.5
2436-49	4576.8
24407-31	1949.7
24408-30	5105.9
24409-2	922.6
2441-2	267.9
24411-144	2453.8
24412-1	2044.7
24413-96	511.6
24414-3	27143.0
24416-20	1130.1
24417-22	1386.4
24418-14	243.2
24419-3	332.6
24420-57	669.8
24422-36	1017.1
24423-9	546.1
24424-25	1525.7
24425-8	10232.0
24426-15	917.2
24426-191	8010.1
24427-33	1419.1
24428-76	372.5
2443-10	1253.1
24430-11	430.3
24431-32	373.5
24432-3	3638.8
24434-16	1855.6
24435-1	13534.1
24436-23	4617.9
24437-6	269.6
24440-11	1156.1
24441-7	1183.7
24443-8	1526.5
24444-10	343.0
24445-38	342.1
24446-65	1112.0
24447-26	777.0
24449-11	214.9
24450-96	843.7
24453-75	433.1
24454-27	495.8
24455-2	754.1
24456-3	435.4
24457-12	573.0
24459-15	9227.7
24462-4	689.1
24463-1	801.7
24465-28	281.5
24468-36	925.2
24469-10	983.2
2447-7	284.6
24470-20	595.0
24471-2	591.8
24472-28	286.9
24473-11	318.6
24474-12	753.4
24475-45	17903.7
24476-18	1680.2
24479-25	1183.2
24485-32	1557.1
24486-1	777.0
24487-95	967.5
24488-8	859.2
24489-34	301.5
2449-1	507.6
24490-16	1800.1
24493-10	2210.8
24494-67	1267.8
24496-26	602.0
24497-8	1182.1
24499-36	1236.2
24634-1	905.0
24635-25	508.1
24636-9	490.8
24637-3	801.0
24638-3	1792.3
24640-63	277.3
24641-10	1249.6
24642-21	459.2
24643-21	1429.2
24645-2	310.2
24646-47	497.1
24647-3	5702.6
24648-8	398.9
24649-11	287.8
24651-1	3609.5
24654-13	1672.8
24655-23	9210.6
24656-6	621.2
24658-98	308.5
24659-6	880.5
24661-4	418.1
24662-78	675.0
24664-3	444.3
24665-48	285.2
24667-27	708.2
24669-12	16390.2
24670-1	1665.3
24671-15	12415.0
24674-22	4697.2
24675-2	326.9
24676-105	403.8
24677-106	2095.9
24678-10	422.4
24679-35	1683.3
2468-62	140.5
24680-51	1218.3
24681-2	1828.5
24682-35	4198.6
24683-11	459.0
24684-7	1300.2
24685-12	2104.3
24686-19	697.2
24687-18	1119.7
24688-9	374.4
24689-9	2096.9
24690-1	354.4
24693-5	1282.2
24694-158	23899.4
24695-8	495.7
24696-14	475.8
24697-48	1652.5
24698-12	538.5
24699-20	3118.5
24701-21	580.4
24702-31	471.3
24704-38	582.5
24706-73	470.4
24707-6	260.6
24708-7	711.6
24710-1	8547.7
24711-21	231.6
24712-6	293.6
24713-4	588.6
24717-26	8119.6
24718-8	452.0
24720-10	269.1
24721-17	2904.9
24722-13	238.8
24723-58	5425.9
24724-4	357.5
24725-4	732.5
2474-54	67201.4
2475-1	18846.9
2480-58	15221.2
24891-54	657.0
24892-8	467.4
24895-25	1682.8
24896-5	185.2
24898-39	2124.0
24899-13	343.1
24900-46	551.0
24901-4	7409.3
24902-84	182.2
24903-7	492.7
24904-121	1917.3
24905-22	353.9
24907-3	1748.6
24908-19	868.2
24909-40	2177.5
24910-18	683.6
24911-57	463.8
24912-40	444.4
24914-10	200.2
24915-123	2241.8
24917-95	213.5
24920-6	783.0
24921-73	433.8
24922-19	1867.5
24923-27	449.4
24926-9	5283.0
24928-20	1044.7
24929-26	364.9
24931-9	417.5
24934-96	6348.7
24935-62	299.7
24937-7	1068.7
24938-7	1880.5
24940-3	938.4
24941-14	510.6
24942-22	1857.8
24944-12	183.6
24945-16	1441.1
24946-9	196.9
24947-40	359.8
24948-79	771.1
24950-21	2067.5
24951-3	660.8
24952-28	636.0
24953-27	214.5
24954-83	638.6
24955-116	181.2
24956-1	591.4
24957-6	957.3
24958-3	1005.8
24959-20	1073.0
24960-48	371.6
24962-7	480.9
24963-1	482.1
24967-4	253.9
24968-10	554.0
24970-117	566.8
24971-2	1833.7
24973-11	1209.0
24975-3	336.4
24977-18	360.2
24979-17	4603.0
24981-8	2084.9
24982-33	199.6
24983-119	1086.3
2500-2	288.1
2501-51	21313.9
