Target	SeqId	Type	Dilution	RefLog10Median	RefLog10MAD	RefMedian	RefSD
UB2R2	21848-18	Protein	20	4.094543416196946	0.2092570976177872	12349.925686335713	7156.534113919079
UBQL3	21849-2	Protein	20	3.713732408329278	0.20958131669738123	5079.928574624864	2848.8859337410995
CLC1A	21853-3	Protein	20	3.2452477181376893	0.1667224026211256	1761.210498129863	753.9142360706544
KHK	21856-59	Protein	20	3.1567753328389916	0.16772455021008148	1458.9683578872948	613.7965701817758
RACK1	21857-26	Protein	20	4.046700028924768	0.17212664092993935	11262.047558997872	5113.451136444856
SIAH1	21858-25	Protein	20	2.975447350289928	0.12903057773058627	937.9156050344477	214.39161741902583
PSB10	21861-8	Protein	0.5	3.9935190822224476	0.1216045831691539	9816.594398161114	2936.451707827722
LASP-1	21862-145	Protein	0.5	3.6873455168766567	0.14925769936754402	5064.426061507775	1982.5505630031391
NUBP2	21863-11	Protein	0.5	3.274097336877257	0.11224621417634406	1888.1226354140151	517.9847306020876
MAK16	21864-20	Protein	20	4.093065867558895	0.14182876424497648	12368.205242747757	4390.113557677505
ZFAN3	21875-31	Protein	20	3.0903299658590786	0.3050924907499357	1341.1365543025302	1231.199044147907
PICK1	21876-266	Protein	20	3.125081945755543	0.1362872548934726	1308.3942283061353	426.70601811172406
BMP-5	21883-17	Protein	20	4.074567636265605	0.13191663762381056	11954.150216076314	3842.4315476715906
TIA1	21885-196	Protein	20	3.1458784359080747	0.17925236945841938	1417.3793550330993	678.3050606180857
CBLN2	21887-2	Protein	0.5	3.212735936324637	0.13936551500694172	1627.2942126672124	567.2272572911224
CG024	21889-2	Protein	20	2.825741695187234	0.07991958063446285	678.0429462056047	112.36720185107828
FBLN7	21891-31	Protein	0.5	4.113434009968746	0.11764721204915363	12937.003393066889	3731.242172192205
IFNL4	21895-36	Protein	20	3.035913747550017	0.10249855718593004	1108.0726726983612	260.27694017905816
IL-17/ IL-17F	21897-4	Protein	20	2.8969532340907245	0.11371607309545695	808.6530300022042	211.32321622091987
inhibin A	21899-36	Protein	20	2.974150326739767	0.19585660038935493	1017.9401314627909	477.0899982258554
Coagulation Factor XI	2190-55	Protein	0.005	3.5994213970886806	0.11535100278490407	3972.651462008343	1110.7863680247326
Integrin a3b1	21901-14	Protein	20	2.880753868387458	0.18315496104940898	772.3662470885711	363.39247910588887
Integrin aLb2	21903-6	Protein	20	2.31273919005087	0.10803933174293512	209.37821215624908	52.31557986966134
Integrin alpha-2/ b1	21905-10	Protein	20	2.4353136711757237	0.11840699157330836	280.2440886464763	76.19606407962502
Integrin a5b1	21909-10	Protein	20	2.6559487871838097	0.13926222990635528	460.777826192295	154.6698395067565
Integrin a5b1	21909-2	Protein	20	3.040848013793638	0.14421849780527451	1122.6071160730153	389.7836153371067
NDP	21911-17	Protein	20	2.7287390918247643	0.12244701047205007	542.4134839438822	156.69315225550557
TYY2	21913-5	Protein	20	3.0662262244950402	0.12656168207640572	1170.3411495628086	360.169547051354
OTUD3	21915-2	Protein	20	2.6965317736508023	0.09510332219320028	508.1645934124698	109.23189687921695
OTUL	21916-82	Protein	0.5	3.179478338109496	0.10378808968880482	1511.2836365932508	377.2609611982252
CTACK	2192-63	Protein	20	2.7304110305502407	0.06781795821556891	542.6074027620319	88.85249621303828
SAE1/ SAE2	21923-24	Protein	20	3.22175161438293	0.1772329012701357	1693.6628868144217	764.1239025434699
TGF-b1	21925-15	Protein	20	3.086918769436866	0.09782736825273242	1242.3980145794183	279.03341705628475
UB2D1/ PolyUbiquitin K48	21926-24	Protein	20	4.4526061156436265	0.1761403453318513	27985.535065330216	12590.84621116103
UB2D3/ PolyUbiquitin K48	21929-53	Protein	0.5	3.351813394796616	0.16247488335723625	2283.0587309401376	972.8991471436269
UB2L3/ PolyUbiquitin K48	21931-16	Protein	20	2.6406041048149778	0.10025842826546505	441.56599568466237	103.59654740155977
UB2L3/ PolyUbiquitin K48	21931-27	Protein	20	2.4550693121264158	0.09420325576280253	289.90323189557284	62.49532759353692
UBA7	21933-7	Protein	20	4.469619642780771	0.20971082391083096	29615.762904611714	17157.96203962615
UBE2H	21935-16	Protein	20	2.868985239722771	0.09616005553173994	751.6797483477936	157.23258349919544
ULA1/ UBA3	21939-6	Protein	20	3.6397084685650416	0.1352009654761317	4419.571657024298	1515.6137067881975
HCE000414	2194-91	Hybridization Control Elution	0	4.347453942165915	0.012521179796730397	22234.818772184626	630.6734640977908
WN10B	21940-12	Protein	20	3.1653223620543622	0.16417798527959948	1478.280922307947	612.1488130608047
WNT16	21942-14	Protein	20	2.550570886846403	0.15371448877203098	368.5643856485667	134.6214648900536
WNT16	21943-170	Protein	20	2.835915254786088	0.11955678176968276	706.3229649831122	193.39452918244598
WNT5B	21945-4	Protein	20	3.6461603249441312	0.14183064263585954	4483.012087428704	1551.3698281809754
IL-6/ IL-6 sRa Complex	21946-79	Protein	20	2.635615271028943	0.10390214564311218	440.4035353498641	105.28082321712142
AB1IP	21949-4	Protein	20	2.8656419270471765	0.13323155214854632	743.1474417597101	250.4192483878325
ARNT	21951-32	Protein	0.5	3.0056285578014816	0.09355420020792149	1021.6045432050608	232.64510506692685
BAT3	21955-36	Protein	20	3.771261593820581	0.14419903113603283	5995.177346235482	2220.217497219552
BCAP	21957-12	Protein	20	2.863884631360019	0.09509406773370133	743.8634033506762	161.63698670839034
ABR	21958-4	Protein	20	3.322762977365989	0.11020110485633583	2127.9364343864045	581.4246190390675
CD2AP	21961-14	Protein	20	2.9362876121640125	0.17442701897033497	867.8612986445655	396.6435028524652
DAB2	21963-48	Protein	20	4.1400185418700195	0.23005410843839336	13502.176515668063	8581.246628495415
DHI1	21967-20	Protein	20	3.7257799575642556	0.17127519801426638	5382.465975441541	2341.99320845422
DPP6	21969-5	Protein	20	2.5173252902778027	0.15005679608529543	330.25068652833914	124.08851480883614
FLI1	21971-47	Protein	20	3.079653343067145	0.21064893970879361	1217.1703587872978	625.4762247267265
ICA69	21975-22	Protein	20	3.1631170201309846	0.18220036873016632	1445.7348950153469	685.2997369281262
IKK-gamma	21976-4	Protein	20	2.9952279278194958	0.17351370781173237	1000.542518764151	458.9395841738124
Integrin a6	21979-12	Protein	20	3.037405315080803	0.11220995700715974	1105.3424439352684	291.34560692670004
Integrin a6	21979-8	Protein	20	2.7870729489947923	0.11171273925557879	622.9449275670819	162.32069617171996
Integrin alpha-M	21981-2	Protein	20	2.5224934350776156	0.1556113734695035	347.2988518306505	127.6321501766752
ITBP2	21985-61	Protein	20	3.198903754224228	0.1463759260268367	1588.4647200106099	587.998165069466
LPL	21987-76	Protein	0.5	3.3837399146094325	0.10337678947113171	2436.8749540054428	595.4699220614066
M4K5	21989-12	Protein	20	3.529235682132599	0.22316316138348968	3376.421884873362	2112.8420111216437
NEB2	21991-79	Protein	20	3.815333282485131	0.22346527198922453	6538.200162680453	4094.6331580754036
NOS	21995-20	Protein	20	2.770452522364571	0.11347971546926816	601.6872226921727	158.3639812390934
NUB1	21996-28	Protein	20	3.408662913643059	0.12661005274152282	2594.65753489986	825.8630519281556
NUCB2	21999-61	Protein	0.5	2.8747464849721815	0.09647364068816411	756.6465248554124	170.408824402239
PADI2	22001-23	Protein	20	2.9622175451541155	0.13219698323888185	949.5154834896288	289.6881287566206
Paraoxonase-2	22003-4	Protein	20	3.4148746133580006	0.09896262215864704	2598.3568532115987	616.2242469388913
PDP1	22005-8	Protein	20	2.976918134773672	0.10252493348972846	954.3281957411959	238.37912912649003
RELM-beta	22007-1	Protein	20	3.164290258425348	0.21230577179396226	1463.673769853961	853.8228268695322
PPM1B	22009-1	Protein	0.5	2.9314575064583455	0.11188664726942006	852.3565743017245	197.57933650697544
Endostatin	2201-17	Protein	0.5	4.253030904951101	0.11652939995582923	18123.47087628417	5006.44219412428
PRKRA	22010-36	Protein	0.5	2.925419932426926	0.23536556863174707	836.6447059276057	561.1734725479836
RASF2	22013-6	Protein	0.5	3.158474154649576	0.11937126996485636	1450.8802416601302	428.32229101749607
RO52	22015-2	Protein	20	3.07828151446099	0.09753965306086615	1199.5865143921546	275.94557268285655
SH2B3	22019-21	Protein	20	3.08534112835318	0.12154281344742612	1237.0894113734632	355.34194020102063
AADAT	22023-3	Protein	0.5	2.714637957905545	0.09986403011315836	526.7240862457221	121.31226662165251
TACC3	22027-13	Protein	20	3.074506081268983	0.10129818477430216	1183.7787335389419	202.50580658072957
WASP	22033-32	Protein	20	3.7696203064921736	0.13739940594566402	6111.198723767408	2230.543732621822
WASP	22033-7	Protein	20	2.500595812708491	0.07010848070573594	318.7180761479735	53.56136222541851
ZBT16	22034-61	Protein	20	3.1838611571734314	0.15392028379718736	1548.0793513322292	589.3026406670255
EFHD2	22037-47	Protein	20	4.2775895078139765	0.18747008475577176	18330.29297474495	8662.985975073154
MP2K5	22041-26	Protein	20	4.241575722518114	0.1917084344567539	17248.755413319937	8676.267321303994
HSP70 protein 2	22043-174	Protein	0.5	3.4048222510880044	0.12824033749471164	2490.519535523101	755.8564952337412
SUMO4	22045-8	Protein	20	3.139603063477312	0.13021005298353272	1354.4530464715879	388.86674496787964
CO5A1	22047-46	Protein	0.5	3.2647919481618235	0.1344155743743125	1861.62856708879	632.7151785629501
14-3-3 eta	22049-24	Protein	20	4.877059435607723	0.1834213367611719	71489.0009947977	31866.235915579546
KXDL1	22050-19	Protein	20	3.121766518240522	0.1074298932169302	1343.4156078503268	336.5970438951191
FOXO1A	22055-31	Protein	0.5	3.624355329486564	0.1466969807223102	4213.982417456114	1553.0887834782136
AL1B1	22057-9	Protein	0.5	2.7964671136447325	0.16835421024064479	630.012051863383	270.62355044107574
PALMD	22059-56	Protein	20	3.107004345023305	0.1340491869208127	1309.794503763412	415.55200626803617
CPNS2	22063-20	Protein	20	3.1403555413145527	0.1507618940431894	1405.0342275626228	518.7874115076326
IRF8	22065-32	Protein	20	3.1767700845108235	0.1624796057577833	1522.2350169763556	619.3870178912186
2A5D	22068-5	Protein	20	3.6605990809892854	0.14044157872886753	4574.483193392676	1598.6519780732506
ARHGG	22070-5	Protein	20	3.319585622882785	0.07698182684154675	2079.594756079618	380.56598276494935
ASB8	22071-38	Protein	20	3.0039609678561954	0.12942041191996578	1025.5457483512735	316.75580153511015
AT5F1	22073-47	Protein	20	2.55069952423311	0.14555296468111134	371.43215100939045	125.17766250011692
Ataxin-2-binding protein 1	22074-35	Protein	20	2.583551814550279	0.10414509923893434	393.1148744298796	92.83592277934633
ATF3	22075-16	Protein	20	2.388961363570732	0.10264287738856259	250.60718499027448	58.51413710717206
ATOH1	22076-34	Protein	20	2.330667303489558	0.10238244734302526	218.54468615093774	51.20745268062165
ATP23	22077-46	Protein	20	3.117457748473848	0.12320203195383317	1344.6435475379385	384.8344995664964
ATTY	22078-4	Protein	20	2.959638335323693	0.1087260312135041	926.25035575989	234.43244647981513
BACD1	22080-22	Protein	0.5	3.6132358309596504	0.16926716060373748	4199.4326452965	1769.3514325322985
BEX2	22082-25	Protein	20	2.755067216262165	0.14528803668427326	591.9553606952963	200.70107287972664
BEX5	22083-60	Protein	20	2.7615572402762094	0.14577936595774688	590.8815106336721	207.33969530389444
BMI-1	22085-86	Protein	20	2.60232518315781	0.12528833781843907	414.7956012921781	118.60900121148522
BRM1L	22086-2	Protein	20	2.319052701537291	0.1320724242895941	214.98568221500466	66.08740121868043
BTG1	22088-3	Protein	0.5	3.2759333958938526	0.12542056964512338	1902.7944609568208	594.1680664851253
BTG4	22089-13	Protein	20	3.1519111565876976	0.10473006681684782	1434.6990402970182	352.352216652091
BUP1	22091-14	Protein	20	2.7830135146207327	0.11668604409227123	625.2675591627022	166.45587283182005
Caspase-4	22092-43	Protein	20	3.202873077324714	0.11359750199991803	1593.8283424101771	437.9685115350622
CB073	22094-15	Protein	20	2.738953963147851	0.15245282996399045	558.3823782337847	208.42815523286512
CBX2	22095-29	Protein	20	2.263735208688782	0.1652074593282069	189.25282867172388	76.3852887265868
CCYL1	22098-10	Protein	20	3.0553381950694756	0.12539124646151012	1146.1049326079005	346.1794813656343
CD036	22099-1	Protein	20	2.620399541662327	0.13122971028855446	431.67053935436235	130.8657654828786
CDK20	22103-25	Protein	20	2.7932753342472614	0.14131419062143125	646.9757675115337	211.71219710654478
CDX1	22104-39	Protein	20	2.2337841020380127	0.12695587803687203	176.61793050095145	51.84235761092298
TIMP-1	2211-9	Protein	20	3.7868170585098233	0.11043251414533217	6184.83788629037	1614.0699440091512
COQ5	22112-30	Protein	20	2.95999734099779	0.13070450572042547	931.9007101556239	288.0767071851534
COQ6	22113-2	Protein	20	3.0932468521885803	0.14194785847901592	1261.9912273819425	432.80025253186056
CR054	22114-4	Protein	20	3.203715545050981	0.07731021907620694	1617.431279605369	284.6694261084144
CRBL2	22115-2	Protein	20	2.6100803150285667	0.13313527080222798	418.7409021348254	130.81781930883116
CREM	22116-9	Protein	20	2.1818220397987362	0.11146461363276217	155.77306845562586	39.81324090314294
CSAG2	22118-7	Protein	20	2.6359956093755685	0.11142852766200773	441.79222320238836	113.71368087164682
CSN8	22119-18	Protein	0.5	3.279876914679621	0.11248869197806943	1920.9942285624688	532.6581999090774
tPA	2212-69	Protein	20	3.5670481834284997	0.25471549502535673	3614.0106939376815	2825.7050118188463
DCA11	22120-4	Protein	20	2.91964702483743	0.11480615235208336	847.8433755413612	226.41043265600186
DCA12	22121-43	Protein	20	2.309752598924488	0.08576861588266338	207.4558713241504	40.326779914841566
DLX2	22123-15	Protein	20	2.376636733707775	0.2421034907123234	260.3372743503475	162.78674322597837
DYTN	22124-94	Protein	20	3.7379053931432646	0.1508366327353725	5399.754148160731	2009.300343889095
E2F5	22125-9	Protein	20	2.4679862018200187	0.08586171497171313	293.20814874342494	59.39674035921871
ELK4	22128-8	Protein	20	2.74186423064312	0.08745082085903433	561.9478181070632	111.13298095080212
ELL3	22129-55	Protein	20	2.4933399353631915	0.1274280416484317	319.52051433212864	95.11109579314305
ETV4	22134-1	Protein	20	2.6342261185838973	0.09922354607869477	431.18716141788593	102.69753371297153
EXOG	22136-9	Protein	20	2.307224864658681	0.14127052499066628	209.72533640826035	69.54651947959132
F102B	22137-3	Protein	20	2.543166391164692	0.109188770341061	355.70675278681904	90.07062787771581
F204A	22140-6	Protein	20	2.943885406179139	0.13401185195148213	890.5509620050192	287.9574759629974
F261	22141-59	Protein	20	2.9554994805242236	0.09949612531532526	910.5289232030142	221.46206617414978
F86B1	22142-4	Protein	20	3.209468072657537	0.10689128707671314	1636.1770313751092	412.09750913603557
FBX28	22143-6	Protein	20	2.4676303092726544	0.09847424399589721	300.22266442897285	66.97668072540542
FBX48	22144-65	Protein	20	2.9926166402191168	0.17886165236093965	999.6775213199472	456.0173308929397
FOSL2	22146-20	Protein	20	2.4622476909025677	0.11224533105568213	299.38979744535226	75.82969648336058
FOXO4	22147-19	Protein	20	2.726664652259457	0.09584820640815316	534.93139491477	101.35606150425843
FOXP3	22148-135	Protein	20	3.2280699331073714	0.1487239988023894	1699.6378362502537	629.9924712288821
FUND1	22149-2	Protein	20	2.7345502288184926	0.09298193749602568	554.8381445114034	116.18865561970955
GABP1	22150-2	Protein	20	2.574394975444497	0.11408232972407406	384.580009603103	100.98347829270384
GSC2	22151-48	Protein	20	2.073736354330148	0.12115282774964808	122.31874706090373	33.90415241517371
GALT9	22152-162	Protein	20	2.7069026404761054	0.11055037737500406	518.0926528775318	133.32647099012286
GATD1	22154-37	Protein	0.5	4.6762950754433685	0.10814311163605517	48024.879736975476	12202.38977083703
GEMI7	22155-44	Protein	0.5	3.721120755672223	0.16668600113613663	5267.150306796861	2254.9839253069695
HCE003183	2229-54	Hybridization Control Elution	0	3.407237896744088	0.008126867355246592	2551.1986786664975	49.203632537774865
ADAT1	22363-31	Protein	20	2.1206083819258397	0.1134410381911104	135.00622141874152	35.37232188988162
ATF5	22365-52	Protein	20	2.315275334807001	0.10123030086935114	210.4722016300761	48.95018408421197
CK049	22367-17	Protein	20	2.5876651151668293	0.08607028740927469	396.88157779430276	75.55872815989476
DMRTD	22369-12	Protein	20	2.9161118175868666	0.09357032811099639	833.8552596410243	182.79655177409856
F110A	22371-46	Protein	20	3.207362702303959	0.1490302049400316	1556.3750806435978	548.8209845989638
HEY1	22374-56	Protein	20	2.3647037791175936	0.1255835412892805	236.21998763252074	69.9465405314814
HXA11	22375-15	Protein	20	2.735560654568234	0.19352789885665067	545.6145926421357	283.67048561422644
HXA5	22376-95	Protein	20	2.1176273082283457	0.10610732715165883	133.96807933033307	32.593599028227274
IER2	22377-27	Protein	20	2.688808270073883	0.12114336234826095	500.614830874368	140.80342651335673
Keratin 34	22378-2	Protein	20	2.684499715919184	0.12020473635000073	499.26516374280465	137.06944322361812
LACB2	22381-1	Protein	20	3.7951296576959295	0.1442708410793847	6216.644070181037	2229.649670683454
MITF	22383-21	Protein	20	2.3831111483216705	0.1264152702949004	245.8976063675455	78.89849828389852
MUM1	22385-2	Protein	20	3.1506988011386357	0.09056788749213585	1407.3228785937333	299.1196114654469
OTX1	22386-11	Protein	20	2.4951066153985777	0.1555653518424709	320.9475172075071	121.16849435858208
PITX3	22387-26	Protein	20	2.6852530996094623	0.08887068331471104	487.47226439342325	104.6013469664057
SP30L	22391-34	Protein	20	2.58317845341455	0.12375128629131082	397.28771760330727	111.73331593331521
SRTD3	22392-5	Protein	20	2.4731445496964946	0.15199067699147206	310.4877880900376	110.50749474291678
TAP26	22393-130	Protein	20	2.2676983673811786	0.1108740821513059	189.60684463494894	48.294896921473715
TCF21	22394-8	Protein	20	2.465178658030143	0.1747201461492478	307.2179010856552	128.76702981204417
Tristetraproline	22395-7	Protein	20	2.4513819075949965	0.12378043438803576	288.90890224252536	83.82991164943616
XBP1	22397-2	Protein	20	2.1706774868928664	0.12240723240604634	152.32923107647127	43.07329115705936
AN32C	22398-5	Protein	20	2.5330309374028035	0.11060744297443725	345.89493113293327	89.78924645769274
GUC1B	22401-26	Protein	20	2.23515458096462	0.11637616046569343	175.53312370266457	47.48213740755223
H2A1A	22402-12	Protein	20	3.0272881753298457	0.17375755741098886	1095.1824409113467	516.1294487267982
H2B1K	22403-13	Protein	20	2.609049353700474	0.15349749572522065	412.4381183372262	164.07526267242173
IP6K1	22404-4	Protein	20	2.6746038742430227	0.11821106648332114	479.342905090258	141.87846615230725
PCKGM	22405-61	Protein	0.5	3.0597267089458717	0.2694722640172298	1139.453445902289	938.1739461675281
TLK1	22414-127	Protein	20	2.817400488418272	0.09625038341810677	664.531702979904	157.1838217161163
CBLC	22417-10	Protein	20	2.307771983186024	0.12992716487080358	208.15717386428517	63.542725040057526
PELI1	22421-79	Protein	20	2.3706557721883987	0.10178311775189641	238.19375715521917	56.241080372682895
KDM1A	22429-13	Protein	20	2.675860206856251	0.08825630106588478	485.3431801038787	95.5310916422868
CHIN	22430-15	Protein	20	2.6484662286309266	0.08300814878107965	449.9505507791557	85.7587773973189
SRFB1	22431-164	Protein	20	2.697169559350945	0.11485398987500406	510.7266103240241	134.86065010055611
SRPK1	22432-83	Protein	20	2.9175642144897447	0.1185529716688445	873.7845317794904	256.6711714316726
CABP5	22445-2	Protein	20	2.115606543509234	0.09593011995398415	132.94094723678737	29.094665846448297
HES1	22465-43	Protein	20	3.5981321545733476	0.21666528657297812	3965.3730036969864	2386.209401953799
HES5	22466-27	Protein	20	3.5958975505535977	0.12193742433775623	3930.1300732548034	1162.8301642589254
HHLA3	22467-94	Protein	20	2.9608048275902377	0.14839518604692503	925.3577573914447	337.72266201010103
Histone H2A type 1	22468-54	Protein	20	3.9510092317404064	0.17452113365436772	8991.026708793974	4121.282165403608
HMX2	22469-103	Protein	20	2.766493321038975	0.13316834827427404	600.3542937842154	187.56930444842584
EG-VEGF	2247-20	Protein	20	2.300243318739588	0.09689827040468879	202.37184990591066	45.34193526912932
HTF4	22472-4	Protein	20	3.646012069548155	0.34182915749889387	4701.602051833319	5506.016927532549
HXC11	22474-28	Protein	20	3.725294639312655	0.21855746321169622	5312.1966454106005	3237.0917510339036
HXD4	22476-115	Protein	20	2.752067018912448	0.16065991266932422	572.5070171392704	229.75943790023203
IP6K2	22479-64	Protein	20	3.2531664094261554	0.11963055002492817	1783.236794684967	515.3021288886418
IQCD	22481-15	Protein	20	2.8241193015074337	0.12158281827040907	676.4299926904611	195.24667994806165
K1C14	22482-87	Protein	20	3.1117321020136854	0.2030008012345912	1292.9296392169642	712.2985957873912
K2C71	22483-109	Protein	0.5	2.9600045145277845	0.1659539780657775	894.1683424617617	369.4429739498705
KC1AL	22484-17	Protein	20	3.5528270422853416	0.19222797612323506	3563.531577468815	1834.2520207186465
KCTD7	22485-1	Protein	20	2.710944148316183	0.09394620009090371	519.801540549535	113.22647038921686
Keratin 6A	22486-58	Protein	20	3.1148264613006256	0.20815709490325185	1317.187808382691	739.1889475923506
KLF9	22488-17	Protein	20	3.327229331213635	0.218509034982152	2049.2828139060316	955.4855043230372
HCE004333	2249-25	Hybridization Control Elution	0	2.422589839851482	0.007980648631723404	264.62749778828237	4.7028292843264365
LCNL1	22490-16	Protein	20	2.380772060484586	0.11223616685001603	247.1343514296475	63.18079388880707
LDB2	22491-10	Protein	20	2.782636479286483	0.15262159270138498	637.1733706367643	225.43197757604656
LMO3	22492-108	Protein	20	3.0364159474297754	0.14383602338466916	1092.9089607261528	389.654132864014
LYRM1	22496-21	Protein	20	3.4909053205934173	0.13672089593574754	3103.9329350258877	1048.3149848499152
MED28	22499-15	Protein	20	2.925458328584413	0.20985439326411992	841.6182098481241	485.59630722444507
MED11	22500-9	Protein	20	3.124003192836149	0.16174554606672364	1349.7870322798726	545.0447154069884
MKX	22503-24	Protein	20	2.5830130352427876	0.10638834453511792	391.11955230476286	95.48172265147042
N42L2	22504-3	Protein	20	2.5051316782394113	0.11144951781238976	325.1677893212807	90.70746442268631
NAKD2	22505-24	Protein	20	2.119761937530799	0.1272819751514842	134.35375936535192	40.43022786169191
NAT5	22506-25	Protein	20	2.423237679438789	0.08281527444819115	263.90087492169096	51.12456343507141
NDUBA	22508-2	Protein	20	2.6905518290202384	0.08682635988809051	502.5851566661648	96.83906826282558
NDUF5	22509-9	Protein	20	3.6134300894350266	0.11579226686597566	4160.6456660658905	1138.2512648412905
NF2L2	22510-6	Protein	20	2.606450796672609	0.09599494496243012	412.4030162865489	78.16231045991313
NFYA	22511-28	Protein	20	2.452470815919285	0.10185240859397116	291.01445397664315	66.83010050505318
NGDN	22512-18	Protein	20	2.7933233541082494	0.20353542016764203	653.0579162065501	336.1930941025729
NKD2	22514-12	Protein	20	3.0659727693771748	0.14212796023529606	1165.539808589929	412.50230001707797
NRL	22516-30	Protein	20	3.11407874712977	0.18168759453495142	1304.5241723368817	619.7239458637235
NSE2	22517-106	Protein	20	3.0266216349001707	0.17811542892129784	1072.383924191041	505.82080574016817
NSL1	22518-54	Protein	20	3.6214959803985747	0.19621103312424126	4112.79908691275	2221.0202678332057
OTX2	22521-13	Protein	20	2.2001786936120347	0.11373697720117892	162.37409222415516	42.54268050956275
PABP5	22523-4	Protein	20	2.255871881239138	0.11885297896401958	185.02673768489274	50.739709203621835
PAX3	22525-9	Protein	20	2.213500203117194	0.1115433230117362	168.21788302206903	42.65336627212848
PDHB	22526-81	Protein	0.5	3.1729114374637293	0.1370759494556799	1492.2033490108795	509.57922038414137
PDLI3	22527-4	Protein	20	3.3651814927801658	0.213197832584902	2354.909274937152	1417.1376927416006
PHF11	22528-1	Protein	0.5	3.3476021652806214	0.08966172974211428	2226.4081171853836	474.59213505038167
PHF6	22529-31	Protein	20	2.6637710711959954	0.10962776484869718	476.44153691907366	117.26270009720939
PHYD1	22530-111	Protein	20	2.3834308641763142	0.13370077182174445	247.65480839931132	78.25698369718519
PITX2	22531-44	Protein	20	2.8525687296848092	0.1353068298883342	729.5929132319994	233.7171054108999
PL8L1	22532-59	Protein	20	3.5123823202517634	0.20461614334733103	3250.318664699541	1813.333325504881
PP1RA	22533-95	Protein	20	3.0936663218632274	0.1381604363678841	1243.9400049915328	429.04765589954104
PP4C	22534-14	Protein	0.5	3.4523267737027714	0.16366180664966445	2872.5628325741523	1178.2481734199043
PPR42	22536-1	Protein	20	2.4247492620470186	0.11751996006627974	268.5048418877176	75.24779695866584
PPTC7	22537-5	Protein	20	3.2845171312692547	0.14292547309557246	1920.8039497064667	688.6798372415292
PSB7	22540-129	Protein	20	2.7746922107495897	0.12074222680935032	612.9114687932248	170.07476870185806
PSF1	22541-46	Protein	20	2.5970830193915795	0.10200423092438626	405.4241277044922	93.58275918915004
RA51C	22544-10	Protein	0.5	3.721486611652377	0.1021720310813552	5301.387715720086	1280.1730713284996
RALYL	22545-20	Protein	20	3.0160161304936843	0.22122721800449296	1033.8200461720294	643.8378310194204
RBMS1	22547-17	Protein	20	2.892448414226712	0.10925526224434992	789.8143771727135	199.54766373368597
RGS13	22548-18	Protein	20	3.592842637225059	0.2430926494640857	3888.307882015218	2784.5330876967932
RIP	22549-73	Protein	20	3.8747999897931376	0.21176071908862637	7395.885410878123	4396.3050642659455
RL38	22553-4	Protein	20	2.492519759006462	0.14121892906562494	313.25623157675005	108.7668947612625
RM10	22554-101	Protein	20	2.738359132149197	0.12160198913432296	563.1403199933221	176.75457655206367
RM50	22557-68	Protein	20	2.7684133451595105	0.1806466675298053	606.2661411087428	273.1876253779391
EVI2A	22560-1	Protein	20	3.7575500876962398	0.5058589725590559	6128.487289302832	18683.291054649075
YA003	22561-3	Protein	20	2.1842742638457784	0.1702753635372256	160.67273520714133	65.28671253912634
KIRR1	22563-4	Protein	20	2.7681035244697423	0.11333972502127532	591.376762350323	159.47397742726446
LRAD3	22564-5	Protein	20	3.683164974618094	0.18430180307225963	4973.756475080799	2306.158608380313
PACR	22566-53	Protein	20	3.2456963448057423	0.2067646572131625	1789.7671878156384	987.9081036535778
DSG4	22568-7	Protein	20	2.592579704935086	0.18309215024843906	421.8912557185221	181.04988588121674
TGFR-1	22569-55	Protein	20	2.46007266349668	0.1415158692842058	291.04716981552014	101.09039262152136
PEPA4	22572-19	Protein	20	3.63895708828972	0.24130245522512128	4591.133814780583	3002.2537348451515
DC-SIGN	22576-1	Protein	20	3.234511323894276	0.17013422765030106	1762.6791908102814	742.745650827159
DC-SIGN	22576-2	Protein	20	3.504606334758554	0.13303446602924618	3263.442799851941	1031.2842756317564
SIG14	22577-24	Protein	20	3.865009291954728	0.22529894904060144	7127.969210386936	4704.689122425079
ROBO2	22578-17	Protein	20	3.770433337671507	0.11588498549184378	5926.822377801985	1649.3995830495676
NRX1B	22579-93	Protein	20	2.4125839571139602	0.09719270862457274	262.610455632148	58.76066260963192
Ephrin-A2	22580-29	Protein	20	2.6146639562056837	0.14847211392031578	420.46694588632766	151.3602081088565
ULBP-2	22583-47	Protein	20	2.932407807443672	0.13623856022115488	867.3779929746418	285.86611490202796
LRP6	22584-2	Protein	20	2.8225506673978527	0.1455931253089635	673.2896312896876	240.0778207553341
FZD4	22585-5	Protein	20	3.3846727821713256	0.13064832363252332	2477.016765228421	810.1774807243349
BT2A2	22586-24	Protein	20	3.0123981868780323	0.13793752171227247	1024.2507062129228	353.88151857876267
EPHA6	22587-37	Protein	20	3.9020706472431352	0.138201866611938	8015.077309108691	2731.3582690920166
AGRB2	22588-35	Protein	20	2.4152690472548484	0.13035604365553244	265.6876038895088	81.97480002826963
FZD2	22589-3	Protein	20	3.4859125610503754	0.13641863531607612	3132.42552251332	1015.5814911113914
FZD1	22590-68	Protein	20	2.784256736701135	0.10764186626495476	620.8452799354905	154.04883880551722
FZD9	22591-4	Protein	20	2.9276714360174205	0.3100477639312682	899.3427503182131	877.011441565727
HCE004359	2273-34	Hybridization Control Elution	0	2.7026889681591335	0.008339338421923914	504.1944851024236	9.631443080927637
