SeqId	Target	Type	Dilution	RefLog10Median	RefLog10MAD	RefMedian	RefSD	SeqId
25281-50	DPP8	Protein	20.0	3.337718757931163	0.07445555061100334	2176.3	1724.7446242994097	25281-50
25282-6	AZIN1	Protein	20.0	2.5537606134343744	0.11331280229982896	357.9	310.90616309794297	25282-6
25283-2	CTNA3	Protein	20.0	2.5326269264876373	0.05751121009470886	340.9	329.259980525681	25283-2
25284-47	UBA6	Protein	20.0	4.245063322484572	0.3042198431316668	17581.8	14028.150702597852	25284-47
25285-14	KBTBB	Protein	20.0	2.8098625934105694	0.08845633755885385	645.45	221.1646107190083	25285-14
25286-33	RBG1L	Protein	20.0	3.8025377020058855	0.2187447853771621	6346.549999999999	5708.771676633225	25286-33
25287-7	IF4G1	Protein	0.5	3.668901716572506	0.29330837590467457	4665.549999999999	4631.678474257718	25287-7
25288-16	FMO3	Protein	20.0	3.4960643066673724	0.09407647834261386	3133.75	2254.2241682059926	25288-16
25291-27	PKHM2	Protein	20.0	3.64404449001831	0.10131498371994757	4406.0	3403.209745466303	25291-27
25292-4	EST3	Protein	20.0	4.865206755797707	0.1827080419669633	73317.35	34272.73439535434	25292-4
25292-6	EST3	Protein	0.5	3.2622730635431942	0.13730919367082048	1829.25	663.5491327728547	25292-6
25296-3	AMOT	Protein	20.0	2.82669014637517	0.1007686913836731	670.95	310.19466709583253	25296-3
25297-11	SPD2B	Protein	20.0	3.364841224264634	0.3731456797203289	2316.55	3109.7619566834696	25297-11
25298-53	KDM4C	Protein	20.0	3.6471871214954623	0.3059109145887474	4438.0	8910.69187394451	25298-53
25299-11	NCOA7	Protein	20.0	3.656222638326192	0.2702883881739746	4531.299999999999	5240.059710448433	25299-11
25300-39	MALT1	Protein	20.0	2.566319621524811	0.09149564114772252	368.4	615.299080636583	25300-39
25301-48	DYR1A	Protein	20.0	2.6599161584805175	0.08303905705708874	457.0	1953.0552329008722	25301-48
25306-51	DAXX	Protein	20.0	2.520286851315152	0.0756430901518717	331.35	301.38054251399086	25306-51
25307-8	WDR18	Protein	0.5	3.0477808968599316	0.10240712267947413	1116.3000000000002	342.4802807368898	25307-8
25308-8	LIMK1	Protein	0.5	3.553215300722333	0.12948231870058996	3574.5	1281.2787002902282	25308-8
25409-5	CC140	Protein	20.0	2.44591530252588	0.0867299885793757	279.2	1166.7383639824293	25409-5
25412-53	FXYD6	Protein	20.0	2.7077830113030013	0.1309741556818728	510.25	165.8448782936377	25412-53
25413-80	GAGE-2	Protein	0.5	3.3807442053594103	0.1162910277591434	2402.95	1235.345546896864	25413-80
25414-11	LCE3B	Protein	20.0	2.755836555782585	0.09034822874582261	569.95	5615.48752483867	25414-11
25416-5	PRAX	Protein	20.0	2.8386286480909946	0.09348491787573081	689.6500000000001	487.34672018270993	25416-5
25419-59	SPXN4	Protein	20.0	2.945025064185807	0.08125874924108685	881.0999999999999	210.33523712978158	25419-59
25422-58	RPP40	Protein	20.0	3.0258994021301584	0.09527879326582826	1061.4499999999998	1299.128003952697	25422-58
25424-234	SYT12	Protein	20.0	3.051827340541719	0.09536370888743054	1126.75	2299.3115743031044	25424-234
25428-103	IFRD1	Protein	20.0	2.69178743806782	0.09832713912334012	491.79999999999995	155.18536170622642	25428-103
25433-25	NSUN6	Protein	20.0	3.1462360351374983	0.19687160539030685	1400.35	3252.4484455886654	25433-25
25436-44	SCPDL	Protein	20.0	3.0629729520458753	0.13581276102093726	1156.05	795.1316957415081	25436-44
25437-18	ANKY2	Protein	20.0	2.9724573641143532	0.07293520993905034	938.55	639.0998054995342	25437-18
25438-288	NT5D1	Protein	20.0	2.785934506924267	0.06844137427124145	610.85	4826.786763305949	25438-288
25444-29	I5P1	Protein	20.0	3.912538198602288	0.33561412212773106	8175.95	14876.455472306576	25444-29
25446-34	DDI2	Protein	20.0	4.020377660760225	0.25447186359265267	10480.4	21033.506188127118	25446-34
25451-39	YAP1	Protein	20.0	3.133347190382435	0.12524616805236272	1359.4	1042.5175616973556	25451-39
25452-16	MSD2	Protein	20.0	2.4865702794187623	0.09756725372493308	306.6	672.1092130850396	25452-16
25453-57	ROP1B	Protein	20.0	3.169025910787847	0.12690486814954294	1475.8	1467.2636392326951	25453-57
25454-38	ANM2	Protein	20.0	4.432643041516318	0.12245529168935944	27079.65	8053.518920717408	25454-38
25456-73	PRS8	Protein	20.0	3.663640431033791	0.13998076196502335	4609.4	2974.8267427848555	25456-73
25459-3	MACD2	Protein	20.0	3.0806805866374747	0.13000270267013775	1204.15	438.6919561624194	25459-3
25460-36	IRF5	Protein	20.0	3.335688442700898	0.09681265231507306	2166.15	664.2727865359376	25460-36
25461-3	ARRS	Protein	20.0	2.378942546933178	0.0853259316635515	239.3	82.26240048898646	25461-3
25463-3	KAP3	Protein	20.0	3.7044677117218003	0.29313618058214835	5063.7	4151.298728116465	25463-3
25464-1	CP2CJ	Protein	20.0	2.7197013877042924	0.2860090768751415	524.45	4853.810931103877	25464-1
25465-42	MLIP	Protein	20.0	2.397331491998763	0.09413211730335302	249.65	769.7068650485477	25465-42
25466-84	KMO	Protein	20.0	2.9838961154624037	0.10081011980420278	963.5999999999999	769.7520947873144	25466-84
25468-5	SOX-9	Protein	20.0	2.7300550846290426	0.09860204536286907	537.0999999999999	458.1446228304445	25468-5
25472-12	BEGIN	Protein	20.0	2.793615758834241	0.09663731153047476	621.75	3630.707126651977	25472-12
25473-62	FNTA	Protein	20.0	3.1062587487946747	0.10972816166934721	1277.1999999999998	663.4198214183181	25473-62
25479-8	LRRF2	Protein	20.0	4.524572085219383	0.280099753722627	33463.649999999994	25476.212058956535	25479-8
25480-21	UBAC1	Protein	20.0	3.1167737219028764	0.1739988197385396	1308.5	2214.3553102283067	25480-21
25481-66	ATX10	Protein	20.0	3.033383494622304	0.13547343663804523	1079.9	773.7162093154682	25481-66
25482-5	NFIA	Protein	20.0	2.8943431153771413	0.0848938118349882	784.05	585.901502704563	25482-5
25484-120	ARI3C	Protein	20.0	2.739414095488847	0.21470255167087074	548.8	766.423724022686	25484-120
25486-38	RM38	Protein	20.0	2.5791537088251255	0.12016512937510088	379.45	662.2651879852375	25486-38
25488-6	PKHO2	Protein	20.0	3.5101759634909193	0.1669793421895873	3237.25	2224.96642806541	25488-6
25491-54	LNP	Protein	20.0	2.53731527311201	0.10048216262718289	344.6	204.64497162720937	25491-54
25492-7	TOM1	Protein	20.0	2.592676208831715	0.11111660663123714	391.45	172.21668460878908	25492-7
25493-11	F221B	Protein	20.0	2.8227889891272477	0.09540946167109746	664.95	361.60998581289095	25493-11
25497-35	S14L4	Protein	20.0	3.1928597378309114	0.1689923709065955	1559.0500000000002	1579.5803115615377	25497-35
25499-37	DDHD2	Protein	20.0	3.210211418856728	0.11699753957031968	1622.6	837.4597298331927	25499-37
25500-6	RFIP3	Protein	20.0	3.174883754110566	0.22202547463960765	1495.85	1526.0729129758047	25500-6
25501-128	CLNK	Protein	20.0	3.35739114088613	0.17057456013277253	2277.1499999999996	5789.680862229459	25501-128
2558-51	b-Endorphin	Protein	20.0	2.722345893729187	0.07683107940261819	527.65	175.49898909490247	2558-51
2567-5	Factor I	Protein	0.005	4.8706999674061295	0.06257092981514607	74250.6	12484.21850458907	2567-5
2570-72	IGFBP-2	Protein	0.5	4.0881531395647706	0.2294384796311235	12250.5	8430.323045001875	2570-72
2571-12	IGFBP-3	Protein	0.5	4.413471600169905	0.11997287630122448	25910.25	7930.176983107124	2571-12
2573-20	IL-6	Protein	20.0	2.5615783028889294	0.12672093811895435	364.4	661.2841371507518	2573-20
2575-5	Leptin	Protein	20.0	3.760632095852589	0.4529205391082853	5762.799999999999	8442.28570154013	2575-5
2578-67	MCP-1	Protein	20.0	2.577375371362299	0.09690054206583008	377.9	391.9768496243049	2578-67
2579-17	MMP-9	Protein	0.5	4.497485371109285	0.34543750208326796	31440.699999999997	27407.300908664394	2579-17
2580-83	Myeloperoxidase	Protein	0.5	4.198938545708511	0.1810604257337981	15810.25	8575.31071422814	2580-83
2585-2	PRL	Protein	20.0	3.8974593721651027	0.18978001813261675	7896.950000000001	10866.897236630251	2585-2
25879-6	KAT5	Protein	20.0	3.8438303456438083	0.3208419829263238	6979.6	7674.931676393482	25879-6
25880-14	5-Lipoxygenase	Protein	20.0	2.8781764325131634	0.10598903410043428	755.4000000000001	1399.2363375744608	25880-14
25886-11	ABCD4	Protein	20.0	2.843388387823331	0.08829822013095985	697.25	3575.9779919873326	25886-11
25889-108	AIM2	Protein	20.0	3.500490259712154	0.07784543168249786	3165.85	4171.284133277013	25889-108
25895-29	Caspase-5	Protein	20.0	2.7996506476953	0.07823290419985758	630.45	4644.888930519455	25895-29
25898-4	CHID1	Protein	20.0	2.8432950782679827	0.08524411087418834	697.1	589.6313142939289	25898-4
2590-69	ROR1	Protein	20.0	4.3139125187010325	0.09595225869696526	20602.15	5161.7348610978215	2590-69
25901-3	CRTC3	Protein	20.0	2.807230507993527	0.09625907706307557	641.55	396.1446652003698	25901-3
25902-27	DHE3	Protein	20.0	2.986682032015016	0.11591237093219023	969.8	348.5928053926635	25902-27
25904-17	DOCK2	Protein	0.5	3.329407577400994	0.07601535249375267	2135.05	367.48949320816774	25904-17
25906-5	EF-1-alpha-1	Protein	20.0	3.1182151056663017	0.08480157435631311	1312.85	951.7690789074983	25906-5
25907-47	EMAL2	Protein	20.0	3.326878346525499	0.14078171235655207	2122.6499999999996	952.0704515011297	25907-47
25910-1	FCGBP	Protein	0.5	3.94239197673091	0.11358237590447574	8757.75	2373.283602491971	25910-1
25912-131	FK506 binding protein 1A	Protein	20.0	3.039353933871517	0.12729625838993064	1094.85	1255.26389272546	25912-131
25913-17	FRIH	Protein	20.0	3.4461175769151136	0.0901619939400485	2793.3	699.8339422614835	25913-17
25917-12	Hexosaminidase A	Protein	20.0	3.1786316410537903	0.09999503483027054	1508.8000000000002	978.8334432873389	25917-12
25918-60	HLAE	Protein	0.5	3.3054908014887383	0.10219334141636364	2020.65	475.23882408714843	25918-60
25921-3	Inhibin a subunit	Protein	20.0	3.2262125200419423	0.14739435374091453	1683.5	1074.5857321283077	25921-3
25922-7	LRP5	Protein	20.0	3.366123341404926	0.11313633435201229	2323.4	3301.055437290083	25922-7
25926-29	LDB1	Protein	20.0	2.8862931188313166	0.084550718815303	769.65	298.967616445741	25926-29
25938-13	NGN3	Protein	20.0	3.228938994033033	0.10985328066221278	1694.1	742.1279145770524	25938-13
25941-4	OA synthetase	Protein	0.5	3.546005091267988	0.13722823103151868	3515.6499999999996	1198.4146994021266	25941-4
25947-116	PK3C3	Protein	20.0	2.9025168379168136	0.11098321785298608	798.95	1067.576593978127	25947-116
25948-18	PKN2	Protein	20.0	3.1726603579734496	0.18634898411601897	1488.1999999999998	6065.6154905433805	25948-18
25949-3	PLCD3	Protein	20.0	3.2806336274237693	0.21900683857853623	1908.25	8203.030124168607	25949-3
25951-17	PRAME	Protein	0.5	3.4110554293043642	0.1180518741854899	2576.65	794.183897523828	25951-17
25954-3	PTPRN	Protein	20.0	3.261986210295814	0.10587020869058121	1828.0500000000002	4836.1073635707435	25954-3
25956-9	RPGF1	Protein	20.0	3.519197441749464	0.11700844081851165	3305.2	1043.381395043787	25956-9
25957-5	SRY	Protein	20.0	2.793476058143556	0.07936864118702709	621.55	566.5353237530474	25957-5
25960-15	T-plastin	Protein	20.0	3.689237785284413	0.1521815642805995	4889.200000000001	7917.074746594632	25960-15
25962-51	WNK1	Protein	20.0	2.864345331922968	0.2538857833394057	731.75	842.7895357109136	25962-51
25963-2	XPO5	Protein	20.0	3.64709802367288	0.1361555772337437	4437.1	3416.286426092325	25963-2
25964-12	C1QT4	Protein	20.0	3.6120680579126914	0.14457739923299814	4093.25	1743.1050718132456	25964-12
25967-34	TIMP-1	Protein	0.5	4.67311161903099	0.10662759840897468	47109.85	12295.781483713008	25967-34
2597-8	VEGF	Protein	20.0	4.009359146613444	0.10437616169244403	10217.849999999999	3109.9254302185286	2597-8
2598-9	4-1BB	Protein	20.0	2.600264544393003	0.07654609131239867	398.35	274.50751913660037	2598-9
2599-51	4-1BB ligand	Protein	20.0	2.426022893575049	0.07081239547587269	266.7	296.07198480554825	2599-51
2602-2	Angiopoietin-2	Protein	20.0	4.042384449840915	0.1766002235990005	11025.15	5047.279133936591	2602-2
2603-61	B7	Protein	20.0	3.0164691122191476	0.12750985760530076	1038.65	1026.751814783955	2603-61
2605-49	CD30	Protein	20.0	3.269594658453046	0.14084283522741547	1860.35	967.7822717328448	2605-49
2607-54	CLF-1/CLC Complex	Protein	20.0	2.7762287934815255	0.0838896710353334	597.35	213.6174827090502	2607-54
2609-59	Cystatin C	Protein	0.005	3.52055492855575	0.10384609318820193	3315.55	1052.7572121658636	2609-59
2611-72	Dtk	Protein	20.0	3.0212513322773167	0.0884472983110633	1050.15	739.1421402811477	2611-72
2612-5	eIF-5	Protein	20.0	3.263218749778736	0.16726072110902826	1833.25	1537.0217257003505	2612-5
2614-28	Ephrin-A4	Protein	20.0	3.1363553732779117	0.09145464823818379	1368.85	552.5759242380929	2614-28
2615-60	Ephrin-A5	Protein	20.0	3.4513565321626887	0.09857169857526603	2827.2	1042.1711111535842	2615-60
2616-23	ERBB2	Protein	20.0	2.627109684001834	0.09995858278822146	423.75	273.9091148491631	2616-23
2617-56	ERBB3	Protein	20.0	3.7456554387832304	0.07095625409638255	5567.45	1412.0507136805934	2617-56
2618-10	ERBB4	Protein	20.0	2.3506355650590143	0.05974797764107834	224.2	79.76904073308943	2618-10
2619-72	GA733-1 protein	Protein	20.0	2.6699207376158927	0.08478991357025371	467.65	328.6983260186403	2619-72
2620-4	gp130, soluble	Protein	0.5	3.9286722251111845	0.06265125274487973	8485.4	1403.6448592205966	2620-4
2622-18	HO-2	Protein	20.0	2.5874861025654514	0.08282979566966985	386.8	174.96798684454197	2622-18
2625-53	HSP 90a	Protein	0.5	3.8029239360933973	0.24283650791218525	6352.2	6154.348678668298	2625-53
2630-12	IL-1 R AcP	Protein	0.5	4.343278346501853	0.13174902325907814	22043.45	8034.716925275615	2630-12
2631-50	IL-10 Rb	Protein	20.0	3.149018857358413	0.10990428073111808	1409.35	420.09860840245307	2631-50
2632-5	IL-12 Rb1	Protein	20.0	2.9058764949598617	0.0853677175744391	805.1500000000001	2616.4435477499687	2632-5
2633-52	IL-13 Ra1	Protein	20.0	3.115494018285734	0.10563587651522165	1304.65	1396.3451620885555	2633-52
2634-2	IL-2 sRg	Protein	20.0	3.6213788133960163	0.21345473413218496	4181.950000000001	3753.615616776074	2634-2
2635-61	Layilin	Protein	20.0	3.434376901388015	0.12176166448532125	2718.8	924.7836518573378	2635-61
2636-10	Lymphotoxin b R	Protein	20.0	4.30745387929673	0.20161700371061242	20298.050000000003	9039.608190594523	2636-10
2637-77	Macrophage mannose receptor	Protein	0.5	3.860720559936546	0.14416370389247898	7256.4	3078.0882780900915	2637-77
2638-12	M-CSF R	Protein	0.5	4.52886911321535	0.18489175289343127	33796.3	15561.012606474767	2638-12
2640-3	MSP R	Protein	20.0	3.2669721150096387	0.15166605169711442	1849.15	625.0764941283487	2640-3
2642-4	PAFAH beta subunit	Protein	20.0	3.3427680022156387	0.16784150255199104	2201.75	1983.3101176345428	2642-4
2643-57	P-Cadherin	Protein	0.5	4.371505592136154	0.10792513169206079	23523.699999999997	6065.367609770839	2643-57
2644-11	PKC-A	Protein	20.0	4.517753391318193	0.24877861994900724	32942.3	23967.333327020388	2644-11
2645-54	PKC-Z	Protein	20.0	3.0107857377268994	0.12067249387561697	1025.15	780.0051679586622	2645-54
2647-66	Rab GDP dissociation inhibitor beta	Protein	0.5	4.35326684344953	0.1968849133054483	22556.25	16437.848105542107	2647-66
2649-77	sICAM-3	Protein	20.0	3.1653482055628994	0.12958555788241052	1463.35	1581.4284775945332	2649-77
2652-15	suPAR	Protein	20.0	3.8885135916035014	0.11214305224065313	7735.950000000001	2655.6612562228283	2652-15
2654-19	TNF sR-I	Protein	20.0	4.2074283449632555	0.15142272814607527	16122.35	7145.8225693435	2654-19
2658-27	TrkC	Protein	20.0	3.6097702829744107	0.0834424638716723	4071.6499999999996	876.3651036036199	2658-27
2665-26	BCMA	Protein	0.5	3.7105910159699373	0.13152404000672743	5135.6	1831.0367252280157	2665-26
2666-53	Bone proteoglycan II	Protein	20.0	3.2693611467026145	0.10136168668263544	1859.35	784.8533680969852	2666-53
2668-70	Calpain I	Protein	0.5	4.690678205001153	0.18535066034357198	49054.45	27817.33313433169	2668-70
2670-67	CK-MM	Protein	0.5	2.7389784218137403	0.13634414448727822	548.25	346.63818269242773	2670-67
2677-1	ERBB1	Protein	0.5	4.118821570648454	0.06424415126012342	13146.849999999999	2129.957818737648	2677-1
2681-23	HGF	Protein	20.0	3.317938037627249	0.18558002714608968	2079.3999999999996	9792.98794982891	2681-23
2682-68	HSP 60	Protein	20.0	3.8805278419681715	0.3517769794906981	7595.05	18728.80126875103	2682-68
2683-1	iC3b	Protein	0.005	3.90262015100448	0.13307985932408975	7991.35	10115.906989913727	2683-1
2685-21	IGFBP-5	Protein	0.5	4.815701432164245	0.07202082803113735	65418.7	11333.77293498745	2685-21
2686-67	IGFBP-6	Protein	0.5	4.328529362159273	0.12427962425739603	21307.6	7468.006794662086	2686-67
2687-2	MIA	Protein	0.5	3.3750222760751014	0.11849563902336434	2371.5	870.5411459512212	2687-2
2692-74	NPS-PLA2	Protein	0.5	3.376640749350657	0.2545333694165266	2380.35	6753.398955320878	2692-74
2693-20	OSM	Protein	20.0	3.7571344708750987	0.20194654372407136	5716.6	2640.903493453702	2693-20
2695-25	PECAM-1	Protein	20.0	3.2602502909517677	0.13354572203971024	1820.75	824.2147192536688	2695-25
2696-87	Persephin	Protein	20.0	2.614264287358705	0.08495131559987744	411.4	125.92102545283663	2696-87
2697-7	PF-4	Protein	0.005	4.43622439565948	0.2945988377690129	27303.9	21603.006946234003	2697-7
2700-56	Protein S	Protein	0.005	3.9062422870803806	0.0814684759297433	8058.3	1555.9654518944426	2700-56
2704-74	TACI	Protein	20.0	2.995547369682651	0.11848251345297918	989.8	551.3009763330169	2704-74
2705-5	TECK	Protein	20.0	2.8659916995001327	0.10813371253023227	734.5	317.17747016757806	2705-5
2706-69	Thyroxine-Binding Globulin	Protein	0.005	4.867341652203166	0.06733725407988621	73678.65	11851.481033428143	2706-69
2708-54	TNFSF18	Protein	20.0	3.235060942389954	0.10801517391926001	1718.15	1022.6748345639702	2708-54
2711-6	CNTFR alpha	Protein	20.0	3.7576996155440217	0.09177832267600931	5724.0	1261.6511007454333	2711-6
2714-78	EMAP-2	Protein	20.0	3.5362110433969116	0.09499639025058851	3437.25	1382.5245550716681	2714-78
2715-25	EPO-R	Protein	20.0	2.695961134545601	0.10230973640569076	496.55	238.62154366463787	2715-25
2719-3	G-CSF-R	Protein	20.0	3.065616997940855	0.11203586839432128	1163.1	351.0440607326422	2719-3
2723-9	IL-1F7	Protein	20.0	3.6752166910934143	0.19274936637575027	4733.9	1984.862409346428	2723-9
2728-62	Tenascin	Protein	20.0	3.0744871801712454	0.12768434552498947	1187.1	460.6463612717748	2728-62
2730-58	MICA	Protein	20.0	2.413467412985825	0.14936941217475214	259.1	130.10975515275294	2730-58
2731-29	NADPH-P450 Oxidoreductase	Protein	20.0	3.477916454410768	0.156737974155652	3005.5	2030.8539182129089	2731-29
2732-58	NANOG	Protein	20.0	2.418798290590354	0.06445648515220662	262.3	266.9276046630319	2732-58
2734-49	NKp44	Protein	20.0	2.6250034911168774	0.06856991774448357	421.7	128.1271700414774	2734-49
2737-22	NovH	Protein	20.0	3.1357673978542593	0.0978506373304126	1367.0	461.15740935568397	2737-22
2741-22	Siglec-6	Protein	20.0	2.6586788612745638	0.09876088559373575	455.70000000000005	380.3373098214921	2741-22
2742-68	Siglec-7	Protein	0.5	3.0448512938319796	0.0899696792647885	1108.8	271.3272967391865	2742-68
2743-5	Sonic Hedgehog	Protein	20.0	2.804684466864192	0.1263252466385154	637.8	598.5359112903416	2743-5
2744-57	IgG	Protein	0.005	5.285699724288909	0.06665731458175136	193063.3	32150.66016555905	2744-57
2746-56	TSLP R	Protein	20.0	3.3134769668726745	0.1214591308695187	2058.1499999999996	1414.1494091747047	2746-56
2747-3	ULBP-3	Protein	20.0	2.9488039469752865	0.12823614976999398	888.8	497.5633420565918	2747-3
2748-3	Activin A	Protein	20.0	3.874806234172783	0.1794647577420717	7495.6	3759.7528344784605	2748-3
2750-3	Apo A-I	Protein	0.005	4.167009910383232	0.10128828478981135	14689.599999999999	3904.7118238791413	2750-3
2751-16	Azurocidin	Protein	20.0	2.852449484718813	0.10306334073790485	711.95	337.25611940770426	2751-16
2752-62	BMP-14	Protein	20.0	2.741860365548939	0.11140678723547899	551.9000000000001	2997.1658392439767	2752-62
2753-2	C1q	Protein	0.005	4.720338766024916	0.08276964460601856	52521.7	11251.871246333369	2753-2
2754-50	C3	Protein	0.005	4.666288852124319	0.14772462848878964	46375.85	18618.783214831696	2754-50
2755-8	C3adesArg	Protein	0.005	5.1186832727443985	0.11244985439658411	131426.6	34316.44521193921	2755-8
2760-2	DRR1	Protein	20.0	2.5820633033883214	0.08445893425498148	382.0	104.12742754968599	2760-2
2761-49	FGF-18	Protein	20.0	2.4570487670414622	0.06161104796931335	286.45000000000005	150.33985992257138	2761-49
2762-30	FGF-19	Protein	20.0	3.621413488966815	0.24810022646029234	4182.35	4594.962262525675	2762-30
2763-66	FGF-20	Protein	20.0	2.5296228133970398	0.06307455359609497	338.55	168.14771364742333	2763-66
2765-4	GDF-11/8	Protein	0.5	2.822952220917954	0.10708099720516198	665.2	191.31839995224905	2765-4
2768-56	Hemopexin	Protein	0.005	3.5790621583522473	0.2775446848638185	3793.7	2426.4153393010592	2768-56
2769-3	HIV-2 Rev	Protein	20.0	2.261618879192703	0.06101190431510863	182.65	79.23505801994156	2769-3
2770-51	I-309	Protein	20.0	3.8533331029116713	0.1906735028016392	7134.0	3071.0779471592527	2770-51
2771-35	IGFBP-1	Protein	20.0	4.0749198802922635	0.39355937033507754	11883.3	10061.62827308259	2771-35
2773-50	IL-10	Protein	20.0	2.365113269973149	0.07320656368589572	231.8	105.48747434402824	2773-50
2774-10	IL-16	Protein	20.0	4.332882189386019	0.13796013374294055	21522.05	9788.970206098378	2774-10
2775-54	IL-17F	Protein	20.0	2.721192106883481	0.1129949606658143	526.25	566.6945116721937	2775-54
2778-10	IL-22	Protein	20.0	3.028733329574383	0.14635906493566447	1068.4	669.8972690276618	2778-10
2780-35	Lactoferrin	Protein	0.005	3.1437328052157767	0.18333780314068707	1392.3000000000002	1255.2099737295898	2780-35
2781-63	LAG-1	Protein	20.0	2.4297522499935282	0.08304491111350575	269.0	474.85744742163735	2781-63
2783-18	LD78-beta	Protein	20.0	3.368714452708799	0.1572297881051592	2337.3	823.4362438020763	2783-18
2785-15	MCP-2	Protein	20.0	2.4358443659844413	0.06357955782507548	272.8	76.3079879783559	2785-15
2788-55	MMP-3	Protein	0.5	2.2189291652802994	0.07409997864425744	165.55	41.904348887371164	2788-55
2789-26	MMP-7	Protein	20.0	4.124790655356085	0.22966322164794198	13328.8	10370.40407143093	2789-26
2790-54	NAP-2	Protein	0.005	3.9664512283633755	0.29939551918440505	9256.599999999999	7347.401450903697	2790-54
2794-60	SOD	Protein	20.0	3.1306686234770473	0.13217924025605812	1351.0500000000002	833.1561937160586	2794-60
2796-62	Fibrinogen	Protein	0.005	5.222984726271514	0.06718371231727939	167103.3	23908.182740965767	2796-62
2797-56	Apo B	Protein	0.5	3.3284815265764696	0.10696578462812184	2130.5	619.3763149309532	2797-56
2805-6	ACE2	Protein	20.0	2.5628869749254424	0.09255213118443152	365.5	244.3045023798875	2805-6
2806-49	Activin RIB	Protein	20.0	2.3256162247318457	0.08690808690108172	211.65	155.64688097971592	2806-49
2809-25	ADAMTS-4	Protein	20.0	2.3528575517169594	0.06503660389804686	225.35000000000002	56.68875360505582	2809-25
2811-27	Angiopoietin-1	Protein	20.0	4.353279569578405	0.258922381092892	22557.0	15021.558626823062	2811-27
2813-11	ART	Protein	20.0	3.1607535214861278	0.131634174467334	1447.9499999999998	1244.23637878316	2813-11
2816-50	BCAM	Protein	20.0	2.981433290466375	0.07848162183592529	958.1500000000001	1011.642598681585	2816-50
2819-23	Cadherin-5	Protein	0.5	4.180631802342107	0.08316000977957043	15157.65	3326.048767937132	2819-23
2822-56	CD97	Protein	20.0	3.966901014156236	0.21291232878459326	9266.2	4444.002289364261	2822-56
2823-7	COMMD7	Protein	20.0	3.3317711484886035	0.1525382799210886	2146.7	1633.2546519584005	2823-7
2826-53	EDA	Protein	20.0	3.1824430275573765	0.10610576569307162	1522.1	608.0067915599375	2826-53
2827-23	Fractalkine/CX3CL-1	Protein	20.0	3.541803648812758	0.1715483326945375	3481.8	7114.04742248653	2827-23
2828-82	HAI-1	Protein	20.0	3.8358902075838057	0.1548351351253846	6853.15	5443.337335286835	2828-82
2829-19	IL-27	Protein	20.0	2.8191156496460477	0.10103147235902166	659.35	500.7492895045638	2829-19
2831-29	Kallikrein 11	Protein	20.0	3.1597025129675025	0.10373223298843501	1444.45	875.9873592620675	2831-29
2833-20	Kallikrein 4	Protein	20.0	2.6541762749823032	0.0653066632520817	451.0	105.70478969005747	2833-20
2834-54	kallikrein 8	Protein	20.0	3.409628682291186	0.10714887459086699	2568.2	867.6441221355295	2834-54
2835-1	Ku70	Protein	20.0	2.530327770893879	0.16342603458487515	339.1	374.60489243592747	2835-1
2836-68	Lipocalin 2	Protein	0.005	3.0590898456535003	0.1379970678302385	1145.75	587.942159098685	2836-68
2837-3	Met	Protein	0.5	3.9267461281354272	0.07926488752503635	8447.85	2053.316932184473	2837-3
2838-53	MMP-17	Protein	20.0	3.1400520579819142	0.12607102854215593	1380.5500000000002	623.033330388861	2838-53
2839-2	OX40 Ligand	Protein	20.0	2.4921315279525693	0.07956874070592618	310.55	217.2919460952723	2839-2
2841-13	sFRP-3	Protein	20.0	3.9948928197474967	0.14377702747517715	9883.1	4755.960076064663	2841-13
2843-13	SPINT2	Protein	20.0	2.818654664875875	0.13448237828355727	658.65	432.79976968158553	2843-13
2844-53	sTie-1	Protein	0.5	3.8804560512537387	0.11216754549349651	7593.75	1990.7984732053515	2844-53
2846-24	Ubiquitin+1	Protein	0.5	3.454640367042817	0.16159112893705563	2848.75	3606.509089547845	2846-24
2848-2	WIF-1	Protein	20.0	3.629740772026352	0.12462768390133613	4263.25	1421.7441131575972	2848-2
2849-49	AIF1	Protein	20.0	4.045209123764821	0.11388267503709419	11097.1	5134.821462522618	2849-49
2851-63	C5a	Protein	0.5	4.184309450435931	0.09672355808279368	15286.55	3789.2665121387286	2851-63
2853-68	CHK1	Protein	20.0	2.938194324372323	0.10659829833308698	867.3499999999999	245.08945879505913	2853-68
2855-49	ERK-1	Protein	20.0	4.236604868772325	0.23990976297398559	17242.7	12986.41148527738	2855-49
2857-70	Glucocorticoid receptor	Protein	20.0	2.626032138450399	0.08487034713558889	422.7	192.22900972627107	2857-70
2858-29	Hat1	Protein	20.0	2.746361662893827	0.10146270292685461	557.65	396.69844258020606	2858-29
2859-69	HDAC8	Protein	20.0	4.01687044703824	0.13535202916165898	10396.099999999999	4221.611937873714	2859-69
2860-19	Karyopherin-a2	Protein	20.0	2.9543144670812573	0.14438500607458526	900.15	607.0011829524685	2860-19
2864-2	MEK1	Protein	20.0	2.6788358762459725	0.11552064665839198	477.35	192.65259817476996	2864-2
2867-52	PKB	Protein	20.0	3.3174834803914637	0.26257635260978346	2077.25	2176.9957131658034	2867-52
2869-68	PKC-D	Protein	0.5	1.9838516605136827	0.04046866576427535	96.35	25.778223392382674	2869-68
2870-29	RAC1	Protein	0.5	4.273997266113875	0.27401499176818633	18793.05	16465.720982098963	2870-29
